race,income,parent_ed,raw_sat_score,cluster,cluster_percentile,adjusted_sat_score,score_boost
Hispanic,Q5,Bachelor,1280,8,82.94648613797551,1270,-10
Hispanic,Q5,Bachelor,1280,8,82.94648613797551,1270,-10
Hispanic,Q5,Bachelor,1280,8,82.94648613797551,1270,-10
Hispanic,Q5,Bachelor,1280,8,82.94648613797551,1270,-10
Hispanic,Q5,Bachelor,1280,8,82.94648613797551,1270,-10
Hispanic,Q5,Bachelor,1280,8,82.94648613797551,1270,-10
Hispanic,Q5,Bachelor,1280,8,82.94648613797551,1270,-10
Hispanic,Q5,Bachelor,1280,8,82.94648613797551,1270,-10
Hispanic,Q5,Bachelor,1280,8,82.94648613797551,1270,-10
Hispanic,Q5,Bachelor,1280,8,82.94648613797551,1270,-10
Hispanic,Q5,Bachelor,1280,8,82.94648613797551,1270,-10
Hispanic,Q5,Bachelor,1280,8,82.94648613797551,1270,-10
Hispanic,Q5,Bachelor,1280,8,82.94648613797551,1270,-10
Hispanic,Q5,Bachelor,1280,8,82.94648613797551,1270,-10
Black,Q5,HS,1190,33,82.95148247978436,1270,80
Black,Q5,HS,1190,33,82.95148247978436,1270,80
Black,Q5,HS,1190,33,82.95148247978436,1270,80
Black,Q5,HS,1190,33,82.95148247978436,1270,80
Black,Q5,HS,1190,33,82.95148247978436,1270,80
Black,Q5,HS,1190,33,82.95148247978436,1270,80
Black,Q5,HS,1190,33,82.95148247978436,1270,80
Black,Q5,HS,1190,33,82.95148247978436,1270,80
Hispanic,Q3,Grad,1260,4,82.97435897435898,1270,10
Black,Q3,Grad,1260,4,82.97435897435898,1270,10
Hispanic,Q3,Grad,1260,4,82.97435897435898,1270,10
Hispanic,Q3,Grad,1260,4,82.97435897435898,1270,10
Two,Q3,Grad,1260,4,82.97435897435898,1270,10
Hispanic,Q3,Grad,1260,4,82.97435897435898,1270,10
Hispanic,Q3,Grad,1260,4,82.97435897435898,1270,10
Hispanic,Q3,Grad,1260,4,82.97435897435898,1270,10
Hispanic,Q3,Grad,1260,4,82.97435897435898,1270,10
White,Q1,HS,1220,19,82.98525798525799,1270,50
White,Q1,HS,1220,19,82.98525798525799,1270,50
White,Q1,HS,1220,19,82.98525798525799,1270,50
White,Q1,HS,1220,19,82.98525798525799,1270,50
White,Q1,HS,1220,19,82.98525798525799,1270,50
White,Q1,HS,1220,19,82.98525798525799,1270,50
White,Q1,HS,1220,19,82.98525798525799,1270,50
Two,Q1,HS,1220,19,82.98525798525799,1270,50
AIAN,Q1,HS,1220,19,82.98525798525799,1270,50
White,Q1,HS,1220,19,82.98525798525799,1270,50
Two,Q1,HS,1220,19,82.98525798525799,1270,50
White,Q1,HS,1220,19,82.98525798525799,1270,50
White,Q1,HS,1220,19,82.98525798525799,1270,50
White,Q1,HS,1220,19,82.98525798525799,1270,50
White,Q1,HS,1220,19,82.98525798525799,1270,50
White,Q1,HS,1220,19,82.98525798525799,1270,50
Hispanic,Q3,Bachelor,1220,26,83.06709265175719,1270,50
Hispanic,Q3,No HS,1220,26,83.06709265175719,1270,50
Hispanic,Q3,Associate,1220,26,83.06709265175719,1270,50
Hispanic,Q3,Bachelor,1220,26,83.06709265175719,1270,50
Hispanic,Q3,Bachelor,1220,26,83.06709265175719,1270,50
Hispanic,Q3,Bachelor,1220,26,83.06709265175719,1270,50
Hispanic,Q3,Bachelor,1220,26,83.06709265175719,1270,50
Hispanic,Q3,Bachelor,1220,26,83.06709265175719,1270,50
Hispanic,Q3,Bachelor,1220,26,83.06709265175719,1270,50
Hispanic,Q3,Bachelor,1220,26,83.06709265175719,1270,50
Hispanic,Q3,Associate,1220,26,83.06709265175719,1270,50
Hispanic,Q3,Bachelor,1220,26,83.06709265175719,1270,50
Hispanic,Q3,Bachelor,1220,26,83.06709265175719,1270,50
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
Two,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
AIAN,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
Two,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Bachelor,1300,16,83.13641245972073,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,No HS,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,No HS,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q4,Grad,1300,13,83.19630010277493,1270,-30
White,Q2,HS,1200,29,83.20802005012531,1270,70
White,Q2,HS,1200,29,83.20802005012531,1270,70
White,Q2,HS,1200,29,83.20802005012531,1270,70
Hispanic,Q2,HS,1200,29,83.20802005012531,1270,70
White,Q2,HS,1200,29,83.20802005012531,1270,70
White,Q2,HS,1200,29,83.20802005012531,1270,70
Hispanic,Q2,HS,1200,29,83.20802005012531,1270,70
White,Q2,HS,1200,29,83.20802005012531,1270,70
White,Q2,HS,1200,29,83.20802005012531,1270,70
Hispanic,Q2,HS,1200,29,83.20802005012531,1270,70
Hispanic,Q2,HS,1200,29,83.20802005012531,1270,70
White,Q2,HS,1200,29,83.20802005012531,1270,70
Hispanic,Q2,HS,1200,29,83.20802005012531,1270,70
Two,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
Two,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
Two,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
Two,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
Two,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
White,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
AIAN,Q5,Bachelor,1320,2,83.25956370534303,1270,-50
Asian,Q4,Grad,1320,32,83.27974276527331,1270,-50
Asian,Q4,Bachelor,1320,32,83.27974276527331,1270,-50
Asian,Q4,Grad,1320,32,83.27974276527331,1270,-50
Asian,Q4,Bachelor,1320,32,83.27974276527331,1270,-50
Asian,Q4,HS,1320,32,83.27974276527331,1270,-50
Asian,Q4,Grad,1320,32,83.27974276527331,1270,-50
Asian,Q4,Associate,1320,32,83.27974276527331,1270,-50
Asian,Q4,Grad,1320,32,83.27974276527331,1270,-50
Asian,Q4,Bachelor,1320,32,83.27974276527331,1270,-50
Asian,Q4,Bachelor,1320,32,83.27974276527331,1270,-50
Asian,Q4,Associate,1320,32,83.27974276527331,1270,-50
Asian,Q4,Grad,1320,32,83.27974276527331,1270,-50
Asian,Q4,Bachelor,1320,32,83.27974276527331,1270,-50
Asian,Q4,Bachelor,1320,32,83.27974276527331,1270,-50
Asian,Q4,Grad,1320,32,83.27974276527331,1270,-50
Asian,Q4,Bachelor,1320,32,83.27974276527331,1270,-50
Asian,Q4,HS,1320,32,83.27974276527331,1270,-50
Asian,Q4,Bachelor,1320,32,83.27974276527331,1270,-50
Asian,Q4,Bachelor,1320,32,83.27974276527331,1270,-50
Asian,Q4,No HS,1320,32,83.27974276527331,1270,-50
Asian,Q4,Grad,1320,32,83.27974276527331,1270,-50
White,Q2,Bachelor,1270,7,83.33333333333333,1270,0
White,Q2,Bachelor,1270,7,83.33333333333333,1270,0
White,Q2,Bachelor,1270,7,83.33333333333333,1270,0
White,Q2,Bachelor,1270,7,83.33333333333333,1270,0
Two,Q2,Bachelor,1270,7,83.33333333333333,1270,0
White,Q2,Bachelor,1270,7,83.33333333333333,1270,0
White,Q2,Bachelor,1270,7,83.33333333333333,1270,0
White,Q2,Bachelor,1270,7,83.33333333333333,1270,0
White,Q2,Bachelor,1270,7,83.33333333333333,1270,0
White,Q2,Bachelor,1270,7,83.33333333333333,1270,0
White,Q2,Bachelor,1270,7,83.33333333333333,1270,0
White,Q2,Bachelor,1270,7,83.33333333333333,1270,0
Two,Q2,Bachelor,1270,7,83.33333333333333,1270,0
White,Q2,Bachelor,1270,7,83.33333333333333,1270,0
White,Q2,Bachelor,1270,7,83.33333333333333,1270,0
Hispanic,Q4,Bachelor,1250,3,83.35889570552148,1270,20
Hispanic,Q4,Bachelor,1250,3,83.35889570552148,1270,20
Hispanic,Q4,Bachelor,1250,3,83.35889570552148,1270,20
Hispanic,Q4,No HS,1250,3,83.35889570552148,1270,20
Hispanic,Q4,Bachelor,1250,3,83.35889570552148,1270,20
Hispanic,Q4,Bachelor,1250,3,83.35889570552148,1270,20
Hispanic,Q4,Bachelor,1250,3,83.35889570552148,1270,20
Hispanic,Q4,No HS,1250,3,83.35889570552148,1270,20
Hispanic,Q4,Bachelor,1250,3,83.35889570552148,1270,20
Hispanic,Q4,Associate,1250,3,83.35889570552148,1270,20
Hispanic,Q4,Bachelor,1250,3,83.35889570552148,1270,20
White,Q4,HS,1250,1,83.39363241678726,1270,20
White,Q4,HS,1250,1,83.39363241678726,1270,20
White,Q4,HS,1250,1,83.39363241678726,1270,20
White,Q4,HS,1250,1,83.39363241678726,1270,20
White,Q4,HS,1250,1,83.39363241678726,1270,20
White,Q4,HS,1250,1,83.39363241678726,1270,20
White,Q4,HS,1250,1,83.39363241678726,1270,20
White,Q4,HS,1250,1,83.39363241678726,1270,20
White,Q4,HS,1250,1,83.39363241678726,1270,20
White,Q4,HS,1250,1,83.39363241678726,1270,20
White,Q4,HS,1250,1,83.39363241678726,1270,20
White,Q4,HS,1250,1,83.39363241678726,1270,20
White,Q4,HS,1250,1,83.39363241678726,1270,20
White,Q4,HS,1250,1,83.39363241678726,1270,20
White,Q1,Grad,1270,9,83.4126984126984,1270,0
White,Q1,Grad,1270,9,83.4126984126984,1270,0
White,Q1,Grad,1270,9,83.4126984126984,1270,0
White,Q1,Grad,1270,9,83.4126984126984,1270,0
White,Q1,Grad,1270,9,83.4126984126984,1270,0
White,Q1,Grad,1270,9,83.4126984126984,1270,0
White,Q1,Grad,1270,9,83.4126984126984,1270,0
Asian,Q1,Grad,1270,9,83.4126984126984,1270,0
White,Q1,Grad,1270,9,83.4126984126984,1270,0
Black,Q4,Bachelor,1230,30,83.46344925479063,1270,40
Black,Q4,Bachelor,1230,30,83.46344925479063,1270,40
Black,Q4,Bachelor,1230,30,83.46344925479063,1270,40
Black,Q4,Bachelor,1230,30,83.46344925479063,1270,40
Black,Q4,HS,1230,30,83.46344925479063,1270,40
Black,Q4,Bachelor,1230,30,83.46344925479063,1270,40
Black,Q4,Bachelor,1230,30,83.46344925479063,1270,40
Black,Q4,Grad,1230,30,83.46344925479063,1270,40
Black,Q4,HS,1230,30,83.46344925479063,1270,40
Black,Q4,Bachelor,1230,30,83.46344925479063,1270,40
Black,Q4,Associate,1230,30,83.46344925479063,1270,40
Black,Q4,Bachelor,1230,30,83.46344925479063,1270,40
Black,Q4,Bachelor,1230,30,83.46344925479063,1270,40
Black,Q4,Grad,1230,30,83.46344925479063,1270,40
Black,Q4,HS,1230,30,83.46344925479063,1270,40
Black,Q4,HS,1230,30,83.46344925479063,1270,40
Black,Q4,Grad,1230,30,83.46344925479063,1270,40
Black,Q4,Bachelor,1230,30,83.46344925479063,1270,40
Black,Q4,HS,1230,30,83.46344925479063,1270,40
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q5,Grad,1350,5,83.55555555555556,1280,-70
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
Black,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
Black,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
White,Q3,Bachelor,1270,28,83.56623812185579,1280,10
Hispanic,Q4,Grad,1250,25,83.58326756116811,1280,30
Hispanic,Q2,Grad,1250,25,83.58326756116811,1280,30
Hispanic,Q2,Grad,1250,25,83.58326756116811,1280,30
Hispanic,Q2,Grad,1250,25,83.58326756116811,1280,30
Hispanic,Q4,Grad,1250,25,83.58326756116811,1280,30
Hispanic,Q2,Grad,1250,25,83.58326756116811,1280,30
Hispanic,Q2,Grad,1250,25,83.58326756116811,1280,30
Hispanic,Q4,Grad,1250,25,83.58326756116811,1280,30
Hispanic,Q4,Grad,1250,25,83.58326756116811,1280,30
Hispanic,Q2,Grad,1250,25,83.58326756116811,1280,30
Hispanic,Q2,Grad,1250,25,83.58326756116811,1280,30
Hispanic,Q4,Grad,1250,25,83.58326756116811,1280,30
Hispanic,Q4,Grad,1250,25,83.58326756116811,1280,30
Hispanic,Q2,Bachelor,1210,22,83.58490566037736,1280,70
Hispanic,Q2,Bachelor,1210,22,83.58490566037736,1280,70
Hispanic,Q2,Bachelor,1210,22,83.58490566037736,1280,70
Hispanic,Q2,Bachelor,1210,22,83.58490566037736,1280,70
Hispanic,Q2,No HS,1210,22,83.58490566037736,1280,70
Hispanic,Q2,Bachelor,1210,22,83.58490566037736,1280,70
Hispanic,Q2,Bachelor,1210,22,83.58490566037736,1280,70
Hispanic,Q2,Bachelor,1210,22,83.58490566037736,1280,70
Hispanic,Q2,Bachelor,1210,22,83.58490566037736,1280,70
Hispanic,Q2,Associate,1210,22,83.58490566037736,1280,70
Hispanic,Q2,Associate,1210,22,83.58490566037736,1280,70
Hispanic,Q2,Bachelor,1210,22,83.58490566037736,1280,70
Hispanic,Q4,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q3,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q5,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q4,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q3,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q5,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q3,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q5,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q5,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q5,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q4,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q4,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q4,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q5,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q3,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q3,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q5,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q3,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q5,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q4,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q5,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q5,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q4,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q4,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q5,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q5,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q3,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q5,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q3,HS,1220,11,83.61111111111111,1280,60
Hispanic,Q5,HS,1220,11,83.61111111111111,1280,60
Asian,Q5,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q5,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q2,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q2,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q2,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q2,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q3,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q5,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q2,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q3,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q5,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q5,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q3,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q5,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q2,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q3,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q5,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q5,Bachelor,1350,12,83.6328125,1280,-70
Asian,Q3,Grad,1360,27,83.66807610993658,1280,-80
Asian,Q5,Grad,1360,27,83.66807610993658,1280,-80
Asian,Q3,Grad,1360,27,83.66807610993658,1280,-80
Asian,Q3,Grad,1360,27,83.66807610993658,1280,-80
Asian,Q5,Grad,1360,27,83.66807610993658,1280,-80
Asian,Q5,Grad,1360,27,83.66807610993658,1280,-80
Asian,Q5,Grad,1360,27,83.66807610993658,1280,-80
Asian,Q5,Grad,1360,27,83.66807610993658,1280,-80
Asian,Q5,Grad,1360,27,83.66807610993658,1280,-80
Asian,Q5,Grad,1360,27,83.66807610993658,1280,-80
Asian,Q5,Grad,1360,27,83.66807610993658,1280,-80
Asian,Q2,Grad,1360,27,83.66807610993658,1280,-80
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
Two,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
Two,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,HS,1290,6,83.68444643657553,1280,-10
White,Q5,Associate,1270,21,83.69668246445497,1280,10
White,Q1,Associate,1270,21,83.69668246445497,1280,10
White,Q5,Associate,1270,21,83.69668246445497,1280,10
White,Q5,Associate,1270,21,83.69668246445497,1280,10
Two,Q5,Associate,1270,21,83.69668246445497,1280,10
White,Q5,Associate,1270,21,83.69668246445497,1280,10
White,Q5,Associate,1270,21,83.69668246445497,1280,10
White,Q4,Associate,1270,21,83.69668246445497,1280,10
Two,Q5,Associate,1270,21,83.69668246445497,1280,10
Asian,Q2,Associate,1270,21,83.69668246445497,1280,10
White,Q3,Associate,1270,21,83.69668246445497,1280,10
Hispanic,Q5,Associate,1270,21,83.69668246445497,1280,10
Asian,Q5,Associate,1270,21,83.69668246445497,1280,10
White,Q5,Associate,1270,21,83.69668246445497,1280,10
White,Q5,Associate,1270,21,83.69668246445497,1280,10
Black,Q5,Associate,1270,21,83.69668246445497,1280,10
Two,Q4,Associate,1270,21,83.69668246445497,1280,10
Asian,Q5,Associate,1270,21,83.69668246445497,1280,10
White,Q5,Associate,1270,21,83.69668246445497,1280,10
Two,Q5,Associate,1270,21,83.69668246445497,1280,10
White,Q5,Associate,1270,21,83.69668246445497,1280,10
White,Q3,Associate,1270,21,83.69668246445497,1280,10
White,Q2,Associate,1270,21,83.69668246445497,1280,10
Two,Q5,Associate,1270,21,83.69668246445497,1280,10
White,Q2,Associate,1270,21,83.69668246445497,1280,10
White,Q4,Associate,1270,21,83.69668246445497,1280,10
White,Q5,Associate,1270,21,83.69668246445497,1280,10
White,Q5,Associate,1270,21,83.69668246445497,1280,10
White,Q2,Associate,1270,21,83.69668246445497,1280,10
White,Q1,Associate,1270,21,83.69668246445497,1280,10
White,Q1,Associate,1270,21,83.69668246445497,1280,10
White,Q3,Grad,1300,23,83.76937984496125,1280,-20
White,Q3,Grad,1300,23,83.76937984496125,1280,-20
White,Q3,Grad,1300,23,83.76937984496125,1280,-20
White,Q3,Grad,1300,23,83.76937984496125,1280,-20
White,Q3,Grad,1300,23,83.76937984496125,1280,-20
White,Q3,Grad,1300,23,83.76937984496125,1280,-20
White,Q3,Grad,1300,23,83.76937984496125,1280,-20
White,Q3,Grad,1300,23,83.76937984496125,1280,-20
Asian,Q5,HS,1290,14,83.80090497737557,1280,-10
Asian,Q5,HS,1290,14,83.80090497737557,1280,-10
Asian,Q3,HS,1290,14,83.80090497737557,1280,-10
Asian,Q5,HS,1290,14,83.80090497737557,1280,-10
Asian,Q5,HS,1290,14,83.80090497737557,1280,-10
Asian,Q3,HS,1290,14,83.80090497737557,1280,-10
Asian,Q1,HS,1290,14,83.80090497737557,1280,-10
Asian,Q3,HS,1290,14,83.80090497737557,1280,-10
Asian,Q5,HS,1290,14,83.80090497737557,1280,-10
Asian,Q1,HS,1290,14,83.80090497737557,1280,-10
Asian,Q5,HS,1290,14,83.80090497737557,1280,-10
White,Q1,Bachelor,1250,17,83.80191693290735,1280,30
White,Q1,Bachelor,1250,17,83.80191693290735,1280,30
White,Q1,Bachelor,1250,17,83.80191693290735,1280,30
